uri,created,toNotation,fromNotation,type
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638519,2024-10-30,800577568,4168145-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638527,2024-10-30,800589526,4469776-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638535,2024-10-30,800592968,4517640-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638543,2024-10-30,800604269,1049400062,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638551,2024-10-30,800609219,1256472689,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663856X,2024-10-30,800611420,4210159-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638578,2024-10-30,800619087,1256122890,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638586,2024-10-30,800629955,7619701-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638594,2024-10-30,800630203,4163566-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638608,2024-10-30,800639658,4797793-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638616,2024-10-30,800641512,4719212-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638624,2024-10-30,800659046,4304420-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638632,2024-10-30,800678838,4156629-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638640,2024-10-30,800680028,4206038-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638659,2024-10-30,800689817,4308248-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638667,2024-10-30,T0000000197,1191776115,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638675,2024-10-30,T0000000274,1183972121,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638683,2024-10-30,800108575,4133699-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638691,2024-10-30,800184402,4414615-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638721,2024-10-30,800471783,1282077864,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663873X,2024-10-30,800692494,4116534-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638748,2024-10-30,800017962,4000054-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638756,2024-10-30,800472854,4000054-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638764,2024-10-30,800366898,4000054-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638772,2024-10-30,800506277,4000096-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638780,2024-10-30,800553726,4000100-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638799,2024-10-30,800634925,4000098-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638802,2024-10-30,800465610,4322517-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638810,2024-10-30,800180871,4000123-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638829,2024-10-30,800676413,4000125-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638837,2024-10-30,800423789,4000135-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638845,2024-10-30,800549644,4044685-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638853,2024-10-30,800208199,1026514851,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638861,2024-10-30,800448893,4000145-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663887X,2024-10-30,800367656,4121933-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638888,2024-10-30,800353046,4000197-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638896,2024-10-30,800451572,4000197-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663890X,2024-10-30,800608854,4000201-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638918,2024-10-30,800425634,4212803-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638926,2024-10-30,800458761,4141092-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638934,2024-10-30,800475404,4139369-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638942,2024-10-30,800698781,4000230-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638950,2024-10-30,800167763,4000243-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638969,2024-10-30,800245188,4191664-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638977,2024-10-30,800575451,4135327-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638985,2024-10-30,800695926,4000302-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346638993,2024-10-30,800514375,4000313-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639000,2024-10-30,800651843,4182674-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639019,2024-10-30,800425830,4000320-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639027,2024-10-30,800644359,4141203-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639035,2024-10-30,800559717,4726895-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639043,2024-10-30,800273643,4000395-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639051,2024-10-30,800311763,4141288-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663906X,2024-10-30,800691586,4141434-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639078,2024-10-30,800465525,4141451-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639086,2024-10-30,800465525,4184643-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639094,2024-10-30,800306742,4000589-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639108,2024-10-30,800155692,4346755-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639116,2024-10-30,800612391,4000696-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639124,2024-10-30,800636587,4133380-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639132,2024-10-30,800169788,4120108-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639140,2024-10-30,800398253,4417983-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639159,2024-10-30,800398253,4122766-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639167,2024-10-30,800584970,4142472-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639175,2024-10-30,800465792,4141621-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639183,2024-10-30,800481862,4073997-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639191,2024-10-30,800387569,4125621-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639205,2024-10-30,800540183,4139126-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639213,2024-10-30,800397395,4000764-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639221,2024-10-30,800153500,4000767-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663923X,2024-10-30,800216798,4000771-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639248,2024-10-30,800288763,4141644-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639256,2024-10-30,800123518,4068470-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639264,2024-10-30,800479427,4068471-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639272,2024-10-30,800515395,4000775-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639280,2024-10-30,800315077,4000776-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639299,2024-10-30,800226513,4073988-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639302,2024-10-30,800273239,4191581-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639310,2024-10-30,800219807,4000778-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639329,2024-10-30,800476142,4034389-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639337,2024-10-30,800184516,4247897-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639345,2024-10-30,800652259,4000780-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639353,2024-10-30,800220557,4068473-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639361,2024-10-30,800066963,4000788-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663937X,2024-10-30,800265270,4138225-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639388,2024-10-30,800086801,4120851-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639396,2024-10-30,800603341,4084746-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663940X,2024-10-30,800200365,4068478-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639418,2024-10-30,800113519,4141681-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639426,2024-10-30,800215579,4000881-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639434,2024-10-30,800303143,4000911-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639442,2024-10-30,800231576,4000937-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639450,2024-10-30,800311419,4141735-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639469,2024-10-30,800387433,4500852-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639477,2024-10-30,800370224,4000988-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639485,2024-10-30,800230681,4172896-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639493,2024-10-30,800488858,4068517-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639507,2024-10-30,800286827,4112482-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639515,2024-10-30,800165684,4001173-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639523,2024-10-30,800097457,4124534-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639531,2024-10-30,800697113,4001210-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663954X,2024-10-30,800695790,4128384-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639558,2024-10-30,800535290,4001220-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639566,2024-10-30,800409823,4068550-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639574,2024-10-30,800238704,4001240-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639582,2024-10-30,800144286,4136533-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639590,2024-10-30,800520535,4205569-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639604,2024-10-30,800529657,4175527-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639612,2024-10-30,800274815,4292931-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639620,2024-10-30,800582755,4001302-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639639,2024-10-30,800022828,4068576-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639647,2024-10-30,800364736,4001446-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639655,2024-10-30,800126218,4001413-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639663,2024-10-30,800141697,4138905-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639671,2024-10-30,800333165,4001469-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663968X,2024-10-30,800236877,4124541-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639698,2024-10-30,800260077,4001479-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639701,2024-10-30,800414528,4001480-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663971X,2024-10-30,800637819,4001573-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639728,2024-10-30,800528059,4212950-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639736,2024-10-30,800229836,4142196-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639744,2024-10-30,800229836,4382090-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639752,2024-10-30,800242185,4142231-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639760,2024-10-30,800611009,4000232-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639779,2024-10-30,800611009,4486038-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639787,2024-10-30,800521704,4199486-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639795,2024-10-30,800066612,4397364-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639809,2024-10-30,800163906,4200429-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639817,2024-10-30,800057238,4560328-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639825,2024-10-30,800447002,4126610-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639833,2024-10-30,800358940,4142300-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639841,2024-10-30,800629606,4142300-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663985X,2024-10-30,800485889,4141107-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639868,2024-10-30,800010063,4001807-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639876,2024-10-30,800375622,4313854-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639884,2024-10-30,800127012,4001863-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639892,2024-10-30,800030567,4122795-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639906,2024-10-30,800138649,4065468-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639914,2024-10-30,800671838,4275806-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639922,2024-10-30,800467599,4001887-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639930,2024-10-30,800077547,4273531-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639949,2024-10-30,800446823,4128256-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639957,2024-10-30,800196521,4132512-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639965,2024-10-30,800045033,4120891-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639973,2024-10-30,800627341,4002015-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346639981,2024-10-30,800561886,4002025-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134663999X,2024-10-30,800343486,4142434-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640009,2024-10-30,800317167,4002046-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640017,2024-10-30,800360227,4671020-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640025,2024-10-30,800631726,4142472-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640033,2024-10-30,800585951,4261985-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640041,2024-10-30,800542347,4002067-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134664005X,2024-10-30,800667737,4120898-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640068,2024-10-30,800581653,4002107-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640076,2024-10-30,800088274,4136010-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640084,2024-10-30,800510125,4128128-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640092,2024-10-30,800578230,4294243-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640106,2024-10-30,800636196,4170996-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640114,2024-10-30,800472235,4133767-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640122,2024-10-30,800058662,4196838-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640130,2024-10-30,T0000000302,4169947-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640149,2024-10-30,800242511,4133695-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640157,2024-10-30,800693793,4002230-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640165,2024-10-30,T0000000308,1028331568,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640173,2024-10-30,800449167,4002257-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640181,2024-10-30,800422619,4142673-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134664019X,2024-10-30,800623267,4142680-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640203,2024-10-30,800442586,4002291-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640211,2024-10-30,800305882,4281386-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134664022X,2024-10-30,800078272,4002299-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640238,2024-10-30,800110784,4659865-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640246,2024-10-30,800603379,4002333-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640254,2024-10-30,800515130,4287157-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640262,2024-10-30,800240354,4002360-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640270,2024-10-30,800444383,4002394-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640289,2024-10-30,800641826,4002405-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640297,2024-10-30,800300329,4002466-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640300,2024-10-30,800616684,4112555-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640319,2024-10-30,800517588,4002528-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640327,2024-10-30,800391231,4241223-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640335,2024-10-30,800297823,4142845-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640343,2024-10-30,800606557,4002567-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640351,2024-10-30,800606557,4005979-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134664036X,2024-10-30,800236968,4112560-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640378,2024-10-30,800449039,4002581-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640386,2024-10-30,800177586,4068799-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640394,2024-10-30,800037774,4477758-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640408,2024-10-30,800133088,4002608-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640416,2024-10-30,800010352,4002613-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640424,2024-10-30,800116447,4002620-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640432,2024-10-30,800001523,4002623-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640440,2024-10-30,800563876,4142876-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640459,2024-10-30,800196863,4138757-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640467,2024-10-30,800196863,4144809-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640475,2024-10-30,800098027,4002767-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640483,2024-10-30,800098027,4043786-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640491,2024-10-30,800165158,4181973-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640505,2024-10-30,800633758,4002641-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640513,2024-10-30,800132233,4194105-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640521,2024-10-30,800525039,4002617-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134664053X,2024-10-30,800502132,4002657-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640548,2024-10-30,800272939,4002660-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640556,2024-10-30,800429118,4002689-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640564,2024-10-30,800586363,4124562-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640572,2024-10-30,800184299,4002702-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640580,2024-10-30,800009557,4246596-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640599,2024-10-30,800110869,4127578-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640602,2024-10-30,800469591,4002623-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640610,2024-10-30,800570160,4068809-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346640629,2024-10-30,800181281,4425794-6,=
