UO 4030;25;4;25;530.14015152432
UO 4040;25;4;25;530.1401515355
UO 4050;;;;
UO 4060;100;1;100;530.1435
UO 4065;100;1;100;539.7258
UO 4070;50;4;25;539.72
UO 4080;100;2;25;530.14
UO 4090;100;2;25;530.14
UO 4100;100;2;25;530.14
UO 5000 - UO 5590;50;4;50;539.754
UO 5000;50;4;50;539.754
UO 5100 - UO 5190;50;4;50;539.7544
UO 5200;50;4;50;539.7546
UO 5210;50;4;25;539.7546
UO 5220;50;4;25;539.7546
UO 5230;50;4;25;539.7546
UO 5240;50;4;25;539.7546
UO 5300 - UO 5490;50;4;50;539.7548
UO 5500 - UO 5590;50;4;50;539.7544
UO 5600 - UO 5690;100;1;100;530.1433
UO 5700;100;2;50;539.7548
UO 5800;100;1;100;530.142
UO 5900;100;1;100;530.1423
UO 5900;50;4;50;539.754
UO 6000;100;1;100;539.721
UO 6100 - UO 6190;100;1;100;539.72164
UO 6100;100;1;100;539.72164
UO 6110;100;1;100;539.7213
UO 6120;100;1;100;539.72123
UO 6130;100;2;25;539.72164
UO 6140;100;2;25;539.72164
UO 6190;100;2;25;539.72164
UO 6200 - UO 6290;100;1;100;539.72162
UO 6300 - UO 6390;100;1;100;539.7211
UO 6300;100;1;100;539.7211
UO 6310;100;1;100;539.72112
UO 6320;100;1;100;539.7214
UO 6330;100;1;100;539.72114
UO 6340;100;1;100;539.7215
UO 6390;100;2;25;539.7211
UO 6400 - UO 6490;100;2;25;539.721
UO 6400;100;2;25;539.721
UO 6420;100;2;25;539.721
UO 6430;;;;
UO 6440;100;1;100;539.7217
UO 6450;;;;
UO 6490;100;1;25;539.721
UO 9500;100;1;100;539.7223
UP 1000 - UQ 5600;100;1;100;530.41
UP 1000;100;1;100;530.41
UP 1020;50;4;50;530.41076
UP 1030;100;2;50;530.4103
UP 1050;100;2;25;530.41076
UP 1070;100;2;50;530.41021
UP 1090;100;2;25;530.41
UP 1100 - UP 1199.99;100;2;25;530.41
UP 1200;100;1;100;530.410151223
UP 1300;100;2;50;530.410151
UP 1400;100;2;25;530.416
UP 1410;100;2;25;530.416
UP 1420;100;2;25;530.416
UP 1500;50;3;100;530.411
UP 1500;50;4;25;530.416
UP 1500;50;4;50;548.81
UP 1800;100;1;100;534.55
UP 2000;50;4;25;539.7213
UP 2100;100;2;25;530.411
UP 2200;100;1;100;537.623
UP 2300;100;1;100;536.56
UP 2500;;;;
UP 2800 - UP 3400;100;1;100;537.622
UP 2800;100;1;100;537.622
UP 2850;100;2;50;537.622076
UP 2900;100;2;50;537.622021
UP 3000;100;2;25;530.416
UP 3050;25;4;25;621.38152
UP 3050;25;4;25;537.6226
UP 3100;100;1;100;537.6223
UP 3150;100;2;25;537.6223
UP 3160;100;2;25;537.6223
UP 3200;100;1;100;537.6225
UP 3250;25;4;25;537.6226
UP 3300;50;4;50;548.8
UP 3400;50;4;50;546.6
UP 3600 - UP 4400;100;2;50;530.416
UP 4500 - UP 5500;100;2;50;530.412
UP 4500;100;2;50;530.412
UP 4600;100;2;50;537.24
UP 4610;;;;
UP 4700;100;2;50;537.2448
UP 4900;100;2;50;537.2446
UP 5000;50;4;50;537.62
UP 5010;25;4;25;530.416
UP 5020;25;4;25;530.416
UP 5050;100;2;25;537.62
UP 5060;50;4;25;537.6225
UP 5070;50;4;50;530.415
UP 5100;50;4;50;537.65
UP 5110;100;2;50;537.6226
UP 5200;100;2;50;536.2012
UP 5300;100;2;50;537.54
UP 5400;100;1;100;537.65
UP 5450;100;2;50;537.54
UP 5500;50;4;25;537.53
UP 6000 - UP 6900;100;1;100;538
UP 6000;100;1;100;538
UP 6050;100;2;50;538.076
UP 6070;100;2;50;538.021
UP 6100;100;1;100;538.42
UP 6200;100;1;100;538.43
UP 6300;50;3;100;538.44
UP 6300;50;3;100;538.45
UP 6400;;;;
UP 6500;;;;
UP 6700;;;;
UP 6800;25;4;25;620.11297
UP 6900;;;;
UP 7500 - UP 7990;50;3;100;530.417
UP 7500 - UP 7990;50;3;100;530.427
UP 7500;50;3;100;530.417
UP 7500;50;3;100;530.427
UP 7550;100;2;25;621.3815
UP 7560;100;2;25;621.3815
UP 7570;100;2;25;621.3815
UP 7580;100;2;25;621.3815
UP 7590;100;2;25;621.3815
UP 7610;100;2;25;530.417
UP 7620;100;2;25;530.417
UP 7630;100;2;25;530.417
UP 7640;100;2;50;530.427
UP 7700;50;4;25;530.417
UP 7700;50;4;25;530.427
UP 7750;50;4;25;530.4175
UP 7750;50;4;25;530.427
UP 7800;50;4;25;530.4175
UP 7800;50;4;25;530.427
UP 7990;50;4;25;530.417
UP 7990;50;4;25;530.427
UP 8000 - UP 9500;50;4;25;530.417
UP 8000 - UP 9500;50;4;25;530.427
UQ 1000 - UQ 5600;100;1;100;548
UQ 1000;50;3;100;548.078
UQ 1000;50;3;100;549.078
UQ 1020;25;4;25;548.076
UQ 1020;25;4;25;549.076
UQ 1030;50;4;50;548.03
UQ 1030;50;4;50;549.03
UQ 1050;50;4;25;548.076
UQ 1050;50;4;25;549.076
UQ 1090;50;4;25;548
UQ 1090;50;4;25;549
UQ 1100 - UQ 1199.99;50;4;25;548
UQ 1100 - UQ 1199.99;50;4;25;549
UQ 1200;100;1;100;548.81
UQ 1220;100;2;25;548.810222
UQ 1225;100;2;25;548.0222
UQ 1250;100;2;25;548.810151633
UQ 1300;100;2;50;548.81015161
UQ 1350;100;2;50;548.81015122
UQ 2000 - UQ 2800;100;1;100;548.5
UQ 3000 - UQ 3600;100;1;100;548.3
UQ 4000 - UQ 4640;50;4;50;548.8
UQ 4000 - UQ 4640;50;4;50;548.9
UQ 4000;100;2;50;548.8
UQ 4100;100;2;50;548.84
UQ 4200;;;;
UQ 4300;100;1;100;548.86
UQ 4500;100;1;100;548.9
UQ 4600;100;2;50;548.9021
UQ 4620;100;2;25;548.9078
UQ 4640;100;2;25;548.9022
UQ 5000 - UQ 5600;100;1;100;548.83
UQ 5000;100;1;100;548.83
UQ 5050;100;2;50;548.81021
UQ 5100;100;2;50;548.8307
UQ 5200;100;2;25;548.83
UQ 5300;100;1;100;548.7
UQ 5400;100;2;25;548.83
UQ 5500;25;4;25;543.62
UQ 5550;25;4;25;543.6
UQ 5600;25;4;25;543.62
UQ 6000 - UQ 6800;100;1;100;549
UQ 6000;100;1;100;549
UQ 6100;100;1;100;549.1
UQ 6120;100;2;25;549.1022
UQ 6140;25;4;25;553.8
UQ 6200;50;4;50;549.13
UQ 6250;50;4;50;549.12
UQ 6300;50;4;25;549.4
UQ 6300;50;3;100;549.6
UQ 6400;100;1;100;551.9
UQ 6800;100;2;25;549
UQ 7000 - UQ 7740;50;4;50;546.3
UQ 7000 - UQ 7740;25;3;100;549.23
UQ 7000 - UQ 7740;50;4;50;669
UQ 7000;50;4;50;669
UQ 7020;50;4;50;669.9
UQ 7040;50;4;50;669.078
UQ 7050;50;4;25;669.95022
UQ 7100;50;4;50;669.07
UQ 7200;50;4;50;669.021
UQ 7250;100;2;25;669.94
UQ 7300;100;2;50;669.94
UQ 7320;100;1;100;669.92
UQ 7340;25;4;25;620.11292
UQ 7360;25;4;25;669.94
UQ 7380;;;;
UQ 7400;25;4;25;620.1126
UQ 7400;25;4;25;620.11292
UQ 7500;25;4;25;620.11223
UQ 7520;100;1;100;671.37
UQ 7600;100;1;100;669.96
UQ 7720;;;;
UQ 7740;;;;
UQ 8000 - UQ 8800;100;1;100;620.11
UQ 8000;100;1;100;620.11
UQ 8010;100;1;100;620.112
UQ 8025;100;1;100;620.11292
UQ 8050;100;2;25;620.11
UQ 8100;100;2;25;620.11
UQ 8200;50;4;50;620.12-620.19
UQ 8300;100;1;100;620.117
UQ 8320;100;1;100;620.197
UQ 8400;;;;
UQ 8420;100;1;100;620.118
UQ 8440;50;4;25;620.11292
UQ 8500;100;1;100;620.14
UQ 8520;100;2;25;620.14
UQ 8600;100;1;100;620.144
UQ 8700;25;4;25;530.429
UQ 8750;;;;
UQ 8800;25;4;25;530.413
UQ 8800;25;4;25;620.116
UR;50;3;100;530.42
UR;50;3;100;530.43
UR;50;3;100;530.44
UR 1000;100;1;100;530.42
UR 1020;100;2;50;530.42076
UR 1030;100;2;50;530.4203
UR 1050;100;2;25;530.42076
UR 1090;100;2;25;530.42
UR 1100;100;2;25;530.42
UR 1500;100;2;50;530.42015118
UR 1600;50;4;25;530.475
UR 1800;50;4;25;535.43
UR 2000;100;2;25;530.42
UR 2900;100;2;25;530.42
UR 3000;100;2;25;530.42
UR 4400;100;1;100;530.427
UR 4500;100;2;50;530.427
UR 4600;25;4;25;537.62
UR 4700;25;4;25;537.24
UR 4800;25;4;25;538.4
UR 5000 - UR 7000;100;1;100;530.43
UR 5000;100;1;100;530.43
UR 5020;100;2;50;530.43076
UR 5030;100;2;50;530.4303
UR 5090;100;2;25;530.43
UR 5100;100;2;25;530.43
UR 5500;100;2;50;533.293
UR 5600;100;2;25;533.2
UR 5700;100;1;100;530.435
UR 5700;50;4;25;533.28
UR 5800;25;4;25;541.361
UR 6000;25;3;100;537.532
UR 6000;50;3;100;530.444
UR 7000;100;1;100;538.6
UR 8000 - UR 9000;100;1;100;530.44
UR 8000;100;1;100;530.44
UR 8200;100;2;25;530.44
UR 8300;25;4;25;533.293
UR 8500;;;;
UR 9000;50;4;50;539.764
UR 9000;50;4;50;621.484
US;100;1;100;520
US 1000;100;1;100;520
US 1020;100;2;50;520.76
US 1030;100;2;50;520.3
US 1040;50;4;50;520.212
US 1050;100;2;50;520.76
US 1090;100;2;25;520
US 1100 - US 1199.99;100;2;25;520
US 1200;100;1;100;521
US 1250;100;2;25;521.3
US 1400 - US 1900;100;1;100;522.1-522.6
US 1400;100;2;50;522
US 1420;100;2;50;520.22
US 1450;100;1;100;522.1
US 1480;100;1;100;522.2
US 1500;100;2;50;522.6
US 1550;100;2;25;522.6
US 1650;100;2;50;522.682
US 1650;100;2;50;522.6863
US 1700;100;2;25;522
US 1800;100;2;25;522
US 1810;100;2;25;522
US 1850;100;2;50;520.22
US 1900;100;1;100;526.6
US 2000;50;3;100;523.01
US 2000;50;3;100;523.1
US 2200;50;4;25;523.01
US 2200;25;4;25;523.8875
US 3100 - US 3600;100;2;50;523.11
US 3100;100;1;100;523.112
US 3200;100;1;100;523.113
US 3300;100;1;100;523.1125
US 3400;100;1;100;523.1135
US 3500;100;1;100;523.01886
US 3600;100;1;100;523.019764
US 4000 - US 5600;100;1;100;523.8
US 4000;100;1;100;523.8
US 4040;100;1;100;522.67
US 4100;;;;
US 4200;;;;
US 4500 - US 5600;100;3;50;523.84
US 4500 - US 5600;100;3;50;523.88
US 4500;100;2;50;523.8446
US 4600;100;1;100;523.84465
US 4700;100;2;25;523.88
US 4800;100;2;25;523.88
US 4900;100;2;50;523.887
US 4950;100;1;100;523.8874
US 5000;100;1;100;523.841
US 5200;50;4;50;523.844
US 5200;50;4;50;523.8874
US 5400;100;1;100;523.115
US 5600;100;2;25;523.8
US 6000 - US 6700;100;1;100;523.3-523.7
US 6000;100;2;50;523.2
US 6100;100;2;50;523.7
US 6100;50;3;100;523.73
US 6200;100;2;50;523.72
US 6300;50;4;50;523.75
US 6400;100;2;50;523.75
US 6500;100;2;25;523.72
US 6530;50;4;50;523.74
US 6600;100;2;25;523.75
US 6700;100;1;100;523.58
US 7200;100;2;50;523.1135
US 7500;100;2;25;523.1135
US 8000 - US 8910;100;1;100;523.4
US 8000;100;1;100;523.4
US 8030;100;2;50;551.509992
US 8040;100;1;100;538.76609992
US 8100;100;1;100;523.41
US 8150;100;1;100;523.42
US 8200;100;1;100;525
US 8300 - US 8340;100;1;100;523.3
US 8300;100;1;100;523.3
US 8320;100;2;25;523.3
US 8325;100;2;50;523.3022
US 8340;100;2;25;523.3
US 8400;100;1;100;523.43
US 8420;100;1;100;523.44
US 8500;100;1;100;523.45
US 8550;100;1;100;523.46
US 8600;100;1;100;523.47
US 8650;100;1;100;523.81
US 8700;100;1;100;523.82
US 8750;100;2;25;523.8
US 8800;100;1;100;523.6
US 8900;100;2;50;523.5
US 8910;100;2;25;523.5
US 9000 - US 9600;100;1;100;629.4
US 9000;100;1;100;629.4
US 9400;100;1;100;629.45
US 9500;100;1;100;629.47
US 9600;100;1;100;629.4743
UT 1000 - UT 2970;100;2;50;550
UT 1000 - UT 1300;100;2;50;550
UT 1000;100;2;50;550
UT 1050;100;2;25;550
UT 1100;100;2;25;550.9
UT 1150;50;4;25;550.151
UT 1150;50;4;25;550.28
UT 1200;100;2;25;550
UT 1300;100;2;25;550
UT 1400 - UT 2250;100;2;25;551
UT 1400;100;2;25;551
UT 1500;100;1;100;551.7
UT 1550;100;1;100;551.1
UT 1600;100;1;100;525.3
UT 1650;50;4;50;531.14
UT 1700;;;;
UT 1800;100;1;100;551.22
UT 1900;25;4;25;539.752
UT 1950;100;2;50;551.12
UT 2000;;;;
UT 2100;100;1;100;538.7
UT 2150;50;4;50;551.7
UT 2200;25;4;25;551.11
UT 2250;100;1;100;551.136
UT 2300 - UT 2850;50;4;50;622.15
UT 2300;50;4;50;622.15
UT 2350;50;4;50;526.7
UT 2350;50;4;50;622.152
UT 2400;50;4;50;538.7
UT 2400;50;4;50;622.153
UT 2450;50;4;50;622.154
UT 2500;50;4;50;622.1592
UT 2550;50;4;25;622.159
UT 2600;50;4;25;622.159
UT 2650;;;;
UT 2700;25;4;25;621.3678
UT 2750;;;;
UT 2800;;;;
UT 2850;;;;
UT 2900 - UT 2970;;;;
UT 2900;100;2;25;550
UT 2910;100;2;50;554
UT 2920;100;2;50;555
UT 2930;100;2;50;556
UT 2940;100;4;50;557
UT 2940;100;4;50;558
UT 2950;100;2;50;559.4
UT 2960;100;2;50;559.8
UT 2970;100;2;25;551.46
UT 3000 - UT 4800;100;2;50;551.46
UT 3000 - UT 4800;25;4;50;551.48
UT 3000;50;4;50;551.46
UT 3100;25;4;50;551.462
UT 3100;25;4;50;551.463
UT 3100;25;4;50;551.464
UT 3500;25;4;50;551.4653
UT 3900;50;4;50;551.4654
UT 4300;50;4;50;551.4655
UT 4700;;;;
UT 4800;50;4;50;551.5246
UT 5000 - UT 9800;100;1;100;551.5
UT 5000 - UT 5090;100;1;100;551.5
UT 5000;100;1;100;551.5
UT 5030;100;2;25;551.5
UT 5050;100;2;25;551.505
UT 5080;100;2;25;551.509
UT 5090;100;2;25;551.5
UT 5100 - UT 6600;100;2;50;551.5
UT 5100;100;2;50;551.5
UT 5150;100;2;25;551.513
UT 5200;100;1;100;551.513
UT 5250;100;1;100;551.514
UT 5300;100;1;100;551.5142
UT 5400;100;1;100;551.5145
UT 5500;100;2;25;551.5145
UT 6000;100;1;100;551.515
UT 6100;50;3;100;551.57
UT 6100;50;3;100;551.52
UT 6400;;;;
UT 6500;50;2;100;551.56
UT 6500;100;3;50;551.565
UT 6600;50;2;100;551.56
UT 6600;100;3;50;551.563
UT 8000 - UT 8600;100;1;100;551.63
UT 8000;100;1;100;551.63
UT 8100;100;1;100;551.635
UT 8200;;;;
UT 8500;100;1;100;551.636
UT 8600;100;2;50;551.609
UT 8700 - UT 8950;100;2;50;551.6
UT 8700;100;2;50;551.6
UT 8800;100;1;100;551.62
UT 8850;100;2;50;551.609
UT 8900;;;;
UT 8950;;;;
UT 9000 - UT 9800;100;1;100;551.511
UT 9000;100;1;100;551.511
UT 9100;100;1;100;551.5113
UV;100;1;100;620.192
UX;100;1;100;530.078
UX 1100;100;1;100;530.8
UX 1200;100;1;100;530.81
UX 1300;100;2;50;530.078
UX 1320;100;2;50;535.078
UX 1380;100;2;25;530.078
UX 1400;100;2;25;530.7
UX 1450;50;4;50;621.8
UX 1500;50;4;50;533.5
UX 1500;100;1;100;621.55
UX 2000;50;4;50;621.4
UX 2100;50;4;50;537.5
UX 2100;50;4;50;621.381
UX 2150;100;2;50;621.3815
UX 2200;100;1;100;621.38153
UX 2250;100;1;100;621.381534
UX 2300;100;2;25;621.382
UX 2350;100;2;25;621.381
UX 2500;50;3;100;621.3813
UX 2500;50;3;100;621.382
UX 3000;;;;
UX 3300;100;1;100;621.56
UX 3600;50;4;50;536.57
UX 3600;25;4;25;660.29687
UX 6000;;;;
UX 9000;100;1;100;629.8
